,Year,Lung
0,1999,2.9
1,2000,2.7
2,2001,3.5
3,2002,2.3
4,2003,3.0
5,2004,2.9
6,2005,2.4
7,2006,3.5
8,2007,3.0
9,2008,3.0
10,2009,3.4
11,2010,3.5
12,2011,2.9
13,2012,3.2
14,2013,2.7
15,2014,4.1
16,2015,3.2
0,2016,3.412773588661611
1,2017,4.242689413627277
2,2018,2.601704757197857
3,2019,4.147583836208508
4,2020,2.2079676702266138
5,2021,3.2666770156663434
6,2022,0.8012237011579506
7,2023,3.4171972037697778
8,2024,0.0
9,2025,4.06890231475899
