,Year,Lung
0,1999,7.3
1,2000,7.7
2,2001,7.0
3,2002,6.7
4,2003,6.9
5,2004,7.4
6,2005,7.6
7,2006,7.7
8,2007,7.7
9,2008,7.4
10,2009,7.4
11,2010,7.8
12,2011,7.3
13,2012,7.4
14,2013,7.9
15,2014,6.8
16,2015,7.9
0,2016,8.302068740332498
1,2017,2.172226282648137
2,2018,8.001760946152022
3,2019,0.0
4,2020,4.4141693967513085
5,2021,13.755762461738964
6,2022,0.0
7,2023,37.222713331579854
8,2024,0.0
9,2025,0.0
