,Year,Lung
0,1999,2.3
1,2000,2.2
2,2001,2.3
3,2002,1.7
4,2003,1.2
5,2004,2.6
6,2005,1.6
7,2006,1.8
8,2007,1.8
9,2008,1.8
10,2009,1.7
11,2010,1.4
12,2011,1.9
13,2012,2.2
14,2013,1.7
15,2014,1.7
16,2015,1.6
0,2016,1.8547560971904036
1,2017,1.6016368979067108
2,2018,1.1920944301813639
3,2019,0.9390814653686896
4,2020,0.6314411125027313
5,2021,0.38294046079855953
6,2022,0.4501704774032863
7,2023,0.1059912802852433
8,2024,0.2715942355302543
9,2025,0.0
