,Year,Lung
0,1999,3.2
1,2000,3.0
2,2001,2.9
3,2002,2.4
4,2003,2.4
5,2004,2.5
6,2005,2.4
7,2006,2.5
8,2007,2.2
9,2008,2.3
10,2009,2.1
11,2010,2.2
12,2011,2.3
13,2012,2.4
14,2013,2.0
15,2014,2.3
16,2015,1.8
0,2016,2.206946351584471
1,2017,1.9008315497739146
2,2018,0.6727012117838083
3,2019,1.816638929506444
4,2020,0.0
5,2021,2.6958504947874675
6,2022,0.0
7,2023,5.614251031200668
8,2024,0.0
9,2025,13.998349967993825
