,Year,Lung
0,1999,6.6
1,2000,6.5
2,2001,7.4
3,2002,6.6
4,2003,6.4
5,2004,6.9
6,2005,6.9
7,2006,7.2
8,2007,7.1
9,2008,7.0
10,2009,7.2
11,2010,7.2
12,2011,6.2
13,2012,6.9
14,2013,7.3
15,2014,7.6
16,2015,6.5
0,2016,6.70894393073884
1,2017,5.60183847443053
2,2018,7.687096649734992
3,2019,6.7742117956336605
4,2020,3.468203881009927
5,2021,3.6726035010858515
6,2022,3.0846733413019045
7,2023,3.533626716640269
8,2024,1.718129156786313
9,2025,2.3979474661591054
