,Year,Nasal
0,1999,0.8
1,2000,0.8
2,2001,0.6
3,2002,0.7
4,2003,0.6
5,2004,0.8
6,2005,0.9
7,2006,0.6
8,2007,0.8
9,2008,0.5
10,2009,0.7
11,2010,0.8
12,2011,0.6
13,2012,0.9
14,2013,0.9
15,2014,0.9
16,2015,0.7
0,2016,0.6529384844949145
1,2017,0.5707840672542056
2,2018,0.6737129238618127
3,2019,0.5908202377838443
4,2020,0.6551011892166244
5,2021,0.0
6,2022,0.409350175665836
7,2023,0.12330034148387314
8,2024,0.2907786171905764
9,2025,0.28549635640860976
