,Year,Lung
0,1999,6.7
1,2000,6.3
2,2001,6.4
3,2002,6.1
4,2003,6.2
5,2004,5.9
6,2005,5.6
7,2006,6.1
8,2007,6.2
9,2008,5.7
10,2009,5.9
11,2010,5.4
12,2011,5.7
13,2012,5.3
14,2013,5.4
15,2014,5.3
16,2015,5.1
0,2016,5.179605363869076
1,2017,4.382686012517593
2,2018,3.8225539381789977
3,2019,3.2187581937990983
4,2020,2.8394991265243426
5,2021,0.95527265876513
6,2022,1.928617554194344
7,2023,0.3230414767605847
8,2024,1.3411195987201632
9,2025,0.0
