,Year,Lung
0,1999,9.2
1,2000,10.2
2,2001,9.0
3,2002,9.6
4,2003,8.6
5,2004,9.9
6,2005,10.7
7,2006,10.4
8,2007,10.2
9,2008,10.1
10,2009,9.0
11,2010,9.5
12,2011,8.9
13,2012,9.7
14,2013,7.0
15,2014,8.9
16,2015,9.3
0,2016,8.96310744490874
1,2017,4.73986873731627
2,2018,5.191715234644042
3,2019,3.263702250795698
4,2020,2.806690139655057
5,2021,2.2016547638575563
6,2022,1.21550026528471
7,2023,0.8746864529028626
8,2024,0.7534816088453864
9,2025,0.3512251791519996
