,Year,Lung
0,1999,9.0
1,2000,10.8
2,2001,10.9
3,2002,9.4
4,2003,12.8
5,2004,12.8
6,2005,10.5
7,2006,11.0
8,2007,10.1
9,2008,11.7
10,2009,11.1
11,2010,13.3
12,2011,11.3
13,2012,8.5
14,2013,10.6
15,2014,10.7
16,2015,10.6
0,2016,11.537965582746141
1,2017,8.454504558660114
2,2018,8.610075830909693
3,2019,8.12398049571507
4,2020,9.028343578757234
5,2021,4.642343322782571
6,2022,3.843275330710746
7,2023,3.312199775816958
8,2024,3.2757007863868393
9,2025,3.3456400031474747
