,Year,Lung
0,1999,1.6
1,2000,1.8
2,2001,1.7
3,2002,1.7
4,2003,2.2
5,2004,2.6
6,2005,2.2
7,2006,2.0
8,2007,2.1
9,2008,2.3
10,2009,2.2
11,2010,2.4
12,2011,2.7
13,2012,2.3
14,2013,2.5
15,2014,2.1
16,2015,2.5
0,2016,2.2658098680523713
1,2017,2.168358825742801
2,2018,1.324911008908708
3,2019,2.6084274987707374
4,2020,0.062300667582457336
5,2021,3.1561482376410304
6,2022,0.0
7,2023,4.614675366665008
8,2024,0.0
9,2025,8.769766246208128
