,Year,Lung
0,1999,7.5
1,2000,7.3
2,2001,6.8
3,2002,6.9
4,2003,7.2
5,2004,7.9
6,2005,7.3
7,2006,7.8
8,2007,7.8
9,2008,6.9
10,2009,8.1
11,2010,8.4
12,2011,8.6
13,2012,7.1
14,2013,7.6
15,2014,7.0
16,2015,7.4
0,2016,7.768347762277516
1,2017,5.727680326322866
2,2018,5.710388967863144
3,2019,5.163102591504803
4,2020,4.4584399287199545
5,2021,4.725867468998408
6,2022,1.589165899551297
7,2023,2.729617666016164
8,2024,1.4713827930216352
9,2025,2.363541949776379
