,Year,Lung
0,1999,6.6
1,2000,6.1
2,2001,7.4
3,2002,5.2
4,2003,6.3
5,2004,6.4
6,2005,6.7
7,2006,7.2
8,2007,7.5
9,2008,5.2
10,2009,6.5
11,2010,6.8
12,2011,6.1
13,2012,6.8
14,2013,4.6
15,2014,4.7
16,2015,6.4
0,2016,6.258018338221226
1,2017,5.373056821752873
2,2018,6.024830211508791
3,2019,3.369346177065056
4,2020,5.917081085611625
5,2021,2.674487956882831
6,2022,2.1378091457062065
7,2023,3.0606197435534006
8,2024,0.9615740618998316
9,2025,2.905092025675437
