,Year,Lung
0,1999,1.3
1,2000,1.3
2,2001,1.3
3,2002,1.2
4,2003,1.3
5,2004,1.3
6,2005,1.5
7,2006,1.4
8,2007,1.6
9,2008,1.6
10,2009,0.9
11,2010,1.3
12,2011,1.5
13,2012,1.2
14,2013,1.3
15,2014,1.3
16,2015,1.5
0,2016,1.4900760363771028
1,2017,0.7133536478635436
2,2018,1.4792569050575404
3,2019,0.4365989502220794
4,2020,0.5986650989531175
5,2021,0.6308079140831091
6,2022,0.0
7,2023,0.8728929400983612
8,2024,0.0
9,2025,0.015639197508583447
