,Year,Lung
0,1999,2.5
1,2000,2.1
2,2001,2.3
3,2002,3.0
4,2003,1.6
5,2004,2.2
6,2005,1.8
7,2006,2.1
8,2007,2.0
9,2008,3.3
10,2009,2.2
11,2010,2.6
12,2011,1.4
13,2012,2.4
14,2013,2.3
15,2014,3.1
16,2015,1.9
0,2016,2.530471486236466
1,2017,0.9349326139479568
2,2018,1.946974257904975
3,2019,2.351365678038353
4,2020,2.6156702360803017
5,2021,1.3607130517605062
6,2022,0.7662034832528479
7,2023,0.0
8,2024,1.681616091213234
9,2025,0.4672071782230587
