,Year,Lung
0,1999,6.4
1,2000,7.0
2,2001,5.9
3,2002,4.9
4,2003,6.4
5,2004,4.2
6,2005,5.2
7,2006,5.7
8,2007,6.1
9,2008,6.1
10,2009,6.6
11,2010,4.1
12,2011,4.6
13,2012,4.8
14,2013,6.7
15,2014,4.7
16,2015,4.2
0,2016,3.5308612787229774
1,2017,3.1746232353829913
2,2018,5.036123088482642
3,2019,5.054814457933872
4,2020,2.3778098478309566
5,2021,1.9541799916794302
6,2022,0.8271369943065272
7,2023,2.1047221787305848
8,2024,1.2859646535384002
9,2025,1.545467870831411
