,Year,Lung
0,1999,7.9
1,2000,6.1
2,2001,7.2
3,2002,7.1
4,2003,5.6
5,2004,8.0
6,2005,6.3
7,2006,10.2
8,2007,7.9
9,2008,7.9
10,2009,7.4
11,2010,5.6
12,2011,8.2
13,2012,6.6
14,2013,7.6
15,2014,6.4
16,2015,5.8
0,2016,7.061289159756594
1,2017,1.3247057281678403
2,2018,0.522904327873055
3,2019,2.0311821681544973
4,2020,3.704656436881633
5,2021,0.35467748066166926
6,2022,0.0
7,2023,0.0
8,2024,1.0054279051812902
9,2025,2.915503615545326
