,Year,Lung
0,1999,9.7
1,2000,8.4
2,2001,9.7
3,2002,8.2
4,2003,8.4
5,2004,7.9
6,2005,7.5
7,2006,7.1
8,2007,7.4
9,2008,8.6
10,2009,7.9
11,2010,7.6
12,2011,6.9
13,2012,8.0
14,2013,6.2
15,2014,7.0
16,2015,6.0
0,2016,6.817861172991053
1,2017,3.670427252261298
2,2018,2.569272225395961
3,2019,2.9490951480536722
4,2020,0.5407505836793143
5,2021,1.358545504194145
6,2022,0.0
7,2023,1.4785148677991256
8,2024,0.0
9,2025,1.9994203188886601
