,Year,Lung
0,1999,8.5
1,2000,8.5
2,2001,6.8
3,2002,7.5
4,2003,7.7
5,2004,7.5
6,2005,7.5
7,2006,8.0
8,2007,6.7
9,2008,6.7
10,2009,8.3
11,2010,6.9
12,2011,6.2
13,2012,6.3
14,2013,7.8
15,2014,7.1
16,2015,7.0
0,2016,5.418626052491655
1,2017,7.954015432927662
2,2018,10.109794361844543
3,2019,8.859416369927116
4,2020,2.8045967820393063
5,2021,8.844416932815738
6,2022,0.0
7,2023,10.718750256582553
8,2024,0.0
9,2025,10.916999899057956
