,Year,Lung
0,1999,2.0
1,2000,2.2
2,2001,2.2
3,2002,1.9
4,2003,2.0
5,2004,1.8
6,2005,2.2
7,2006,2.1
8,2007,1.9
9,2008,2.2
10,2009,2.1
11,2010,1.8
12,2011,1.6
13,2012,1.8
14,2013,1.7
15,2014,1.9
16,2015,1.8
0,2016,1.7082506822261112
1,2017,0.9710238860260403
2,2018,1.4248167881086649
3,2019,0.8076698866156877
4,2020,0.808183564822728
5,2021,0.5207026539927648
6,2022,0.2912692417811202
7,2023,0.31595917977127885
8,2024,0.21279341886596262
9,2025,0.11882892343564543
