,Year,Lung
0,1999,8.2
1,2000,7.8
2,2001,7.4
3,2002,7.6
4,2003,7.8
5,2004,8.1
6,2005,7.8
7,2006,7.9
8,2007,8.9
9,2008,7.8
10,2009,8.7
11,2010,8.3
12,2011,8.2
13,2012,7.1
14,2013,9.1
15,2014,8.8
16,2015,8.7
0,2016,7.892537426245034
1,2017,8.700559353495823
2,2018,8.47010746405849
3,2019,7.512034611245009
4,2020,3.0941480960801533
5,2021,9.865598280394476
6,2022,0.0
7,2023,8.315570102809176
8,2024,0.0
9,2025,11.380085958432375
