,Year,Lung
0,1999,8.0
1,2000,7.3
2,2001,6.2
3,2002,7.4
4,2003,7.0
5,2004,6.7
6,2005,7.0
7,2006,6.2
8,2007,7.6
9,2008,6.8
10,2009,7.1
11,2010,5.9
12,2011,6.3
13,2012,5.0
14,2013,6.8
15,2014,5.7
16,2015,5.0
0,2016,5.425766476004076
1,2017,5.070980024824904
2,2018,3.325037379240503
3,2019,5.390383658012224
4,2020,1.4617695395741048
5,2021,4.13127177126023
6,2022,0.0
7,2023,5.115034821499135
8,2024,0.0
9,2025,7.701645610832795
