,Year,Lung
0,1999,10.2
1,2000,7.4
2,2001,7.0
3,2002,10.6
4,2003,9.2
5,2004,8.8
6,2005,8.4
7,2006,8.3
8,2007,7.6
9,2008,5.0
10,2009,6.6
11,2010,9.7
12,2011,9.3
13,2012,8.0
14,2013,9.5
15,2014,7.0
16,2015,7.0
0,2016,8.274792321790814
1,2017,3.2233032731683915
2,2018,5.164814103507243
3,2019,4.508965789857172
4,2020,2.2818121002143097
5,2021,2.8942841189407753
6,2022,1.627428705545272
7,2023,0.0
8,2024,1.3992363406122148
9,2025,0.9254958408177875
