,Year,Lung
0,1999,6.5
1,2000,8.2
2,2001,5.3
3,2002,6.8
4,2003,6.0
5,2004,6.2
6,2005,5.6
7,2006,6.0
8,2007,4.3
9,2008,5.3
10,2009,5.7
11,2010,5.6
12,2011,4.2
13,2012,6.1
14,2013,4.1
15,2014,5.1
16,2015,5.4
0,2016,4.707288229248607
1,2017,4.238921425955675
2,2018,4.90220789840793
3,2019,2.578303876431728
4,2020,3.083768160291429
5,2021,3.505238485254186
6,2022,0.0
7,2023,3.2100301135091773
8,2024,0.0
9,2025,1.21177578678334
